StudyName	ExportDate	Name	Age	Gender	StimuliBlock	StimulusName	SlideType	EventSource	UTCTimestamp	Timestamp	MediaTime	TimeSignal	GazeLeftx	GazeLefty	GazeRightx	GazeRighty	PupilLeft	PupilRight	DistanceLeft	DistanceRight	CameraLeftX	CameraLeftY	CameraRightX	CameraRightY	ValidityLeft	ValidityRight	GazeX	GazeY	GazeAOI	InterpolatedGazeX	InterpolatedGazeY	GazeEventType	GazeVelocityAngle	SaccadeSeq	SaccadeStart	SaccadeDuration	FixationSeq	FixationX	FixationY	FixationStart	FixationDuration	FixationAOI	PostMarker	Annotation	Engagement	ExcitementLongTerm	ExcitementShortTerm	Frustration	Meditation	EEG Timestamp	AF3_Quality	F7_Quality	F3_Quality	FC5_Quality	T7_Quality	P7_Quality	O1_Quality	O2_Quality	P8_Quality	T8_Quality	FC6_Quality	F4_Quality	F8_Quality	AF4_Quality	AF3_Value	F7_Value	F3_Value	FC5_Value	T7_Value	P7_Value	O1_Value	O2_Value	P8_Value	T8_Value	FC6_Value	F4_Value	F8_Value	AF4_Value	GyroX	GyroY	SeqNo	FrameNo	FrameTime	NoOfFaces	FaceRect X	FaceRect Y	FaceRect Width	FaceRect Height	Joy Evidence	Joy Intensity	Anger Evidence	Anger Intensity	Surprise Evidence	Surprise Intensity	Fear Evidence	Fear Intensity	Contempt Evidence	Contempt Intensity	Disgust Evidence	Disgust Intensity	Sadness Evidence	Sadness Intensity	Confusion Evidence	Confusion Intensity	Frustration Evidence	Frustration Intensity	Neutral Evidence	Neutral Intensity	Positive Evidence	Positive Intensity	Negative Evidence	Negative Intensity	AU1 Evidence	AU2 Evidence	AU4 Evidence	AU5 Evidence	AU6 Evidence	AU7 Evidence	AU9 Evidence	AU10 Evidence	AU12 Evidence	AU14 Evidence	AU15 Evidence	AU17 Evidence	AU18 Evidence	AU20 Evidence	AU23 Evidence	AU24 Evidence	AU25 Evidence	AU26 Evidence	AU28 Evidence	AU43 Evidence	Yaw Degrees	Pitch Degrees	Roll Degrees	LEFT_EYE_LATERAL X	LEFT_EYE_LATERAL Y	LEFT_EYE_PUPIL X	LEFT_EYE_PUPIL Y	LEFT_EYE_MEDIAL X	LEFT_EYE_MEDIAL Y	RIGHT_EYE_MEDIAL X	RIGHT_EYE_MEDIAL Y	RIGHT_EYE_PUPIL X	RIGHT_EYE_PUPIL Y	RIGHT_EYE_LATERAL X	RIGHT_EYE_LATERAL Y	NOSE_TIP X	NOSE_TIP Y	7 X	7 Y	Timestamp RAW (no units) (Shimmer Sensor)	Timestamp CAL (mSecs) (Shimmer Sensor)	System Timestamp CAL (mSecs) (Shimmer Sensor)	VSenseBatt RAW (no units) (Shimmer Sensor)	VSenseBatt CAL (mVolts) (Shimmer Sensor)	GSR RAW (no units) (Shimmer Sensor)	GSR CAL (kOhms) (Shimmer Sensor)	GSR CAL (µSiemens) (Shimmer Sensor)	Packet reception rate RAW (no units) (Shimmer Sensor)	GSR Quality (Shimmer Sensor)	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	ET	20171005_012235395	20171004_182235395	4856	695344	1155	494	1120	489	3.842453	4.084457	625.3019	624.9771	0.5491239	0.4821594	0.3989797	0.4838715	0	0	1138	492		1138	492		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622759	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4235.385	4247.692	4233.846	4220	4227.179	4214.872	4231.282	4215.897	4213.333	4249.231	4218.462	4220.513	4186.667	4223.077	2052	2049	26	145	4832	1	123	98	239	239	-2.2912814617157	0	-0.488818168640137	0	-0.956652879714966	0	-0.425596475601196	0	-0.656002789735794	0	-1.27327361702919	0	0.221169963479042	0	0.193526744842529	0	-0.402955129742622	0	1.31930994987488	0	-2.2912814617157	0	0.221169963479042	0	0.03621627	-0.2201546	-0.4011385	-1.627055	-1.527462	-1.057366	-2.385265	-1.169473	-2.091283	-1.471242	-1.27832	-0.9368791	-0.5631537	-0.8861937	-1.339076	-0.6710699	-2.088462	-1.894338	-3.656971	0.4043644	-6.19989	8.315165	2.174732	177.2494	168.6418	0	0	221.1734	168.7727	277.4335	166.6685	0	0	322.3591	161.7746	248.8043	225.067	0	0	15541472	941648.4375	1507166555325	2752	4008.04102564103	18558	121.651541325029	8.2202	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	Shimmer Sensor Shimmer Sensor	20171005_012235403	20171004_182235403	4864	695344	1155	494	1120	489	3.842453	4.084457	625.3019	624.9771	0.5491239	0.4821594	0.3989797	0.4838715	0	0	1138	492		1138	492		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622759	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4235.385	4247.692	4233.846	4220	4227.179	4214.872	4231.282	4215.897	4213.333	4249.231	4218.462	4220.513	4186.667	4223.077	2052	2049	26	145	4832	1	123	98	239	239	-2.2912814617157	0	-0.488818168640137	0	-0.956652879714966	0	-0.425596475601196	0	-0.656002789735794	0	-1.27327361702919	0	0.221169963479042	0	0.193526744842529	0	-0.402955129742622	0	1.31930994987488	0	-2.2912814617157	0	0.221169963479042	0	0.03621627	-0.2201546	-0.4011385	-1.627055	-1.527462	-1.057366	-2.385265	-1.169473	-2.091283	-1.471242	-1.27832	-0.9368791	-0.5631537	-0.8861937	-1.339076	-0.6710699	-2.088462	-1.894338	-3.656971	0.4043644	-6.19989	8.315165	2.174732	177.2494	168.6418	0	0	221.1734	168.7727	277.4335	166.6685	0	0	322.3591	161.7746	248.8043	225.067	0	0	15541728	941656.25	1507166555332.81	2747	4000.75897435897	18557	121.731508983785	8.2148	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	Emotient FACET	20171005_012235405	20171004_182235405	4866	695344	1155	494	1120	489	3.842453	4.084457	625.3019	624.9771	0.5491239	0.4821594	0.3989797	0.4838715	0	0	1138	492		1138	492		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622759	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4235.385	4247.692	4233.846	4220	4227.179	4214.872	4231.282	4215.897	4213.333	4249.231	4218.462	4220.513	4186.667	4223.077	2052	2049	26	146	4879	1	122	99	239	239	-2.41500926017761	0	-0.577395796775818	0	-0.684283852577209	0	-0.373329639434814	0	-0.655170947313309	0	-1.4099797308445	0	0.328057244420052	0	0.126218795776367	0	-0.509408250451088	0	1.28889548778534	0	-2.41500926017761	0	0.328057244420052	0	0.04952424	-0.2684469	-0.4452014	-1.563843	-1.612192	-1.113846	-2.466088	-1.266852	-2.137124	-1.38363	-1.070275	-0.7947161	-0.7385284	-0.95091	-1.368994	-0.7423198	-2.155753	-1.830083	-3.606698	0.1958406	-6.397183	8.723249	2.268332	176.7747	169.0481	0	0	220.6251	168.6295	277.8519	165.9684	0	0	321.4612	163.9568	246.9466	226.6042	0	0	15541728	941656.25	1507166555332.81	2747	4000.75897435897	18557	121.731508983785	8.2148	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	Shimmer Sensor Shimmer Sensor	20171005_012235412	20171004_182235412	4873	695344	1155	494	1120	489	3.842453	4.084457	625.3019	624.9771	0.5491239	0.4821594	0.3989797	0.4838715	0	0	1138	492		1138	492		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622759	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4235.385	4247.692	4233.846	4220	4227.179	4214.872	4231.282	4215.897	4213.333	4249.231	4218.462	4220.513	4186.667	4223.077	2052	2049	26	146	4879	1	122	99	239	239	-2.41500926017761	0	-0.577395796775818	0	-0.684283852577209	0	-0.373329639434814	0	-0.655170947313309	0	-1.4099797308445	0	0.328057244420052	0	0.126218795776367	0	-0.509408250451088	0	1.28889548778534	0	-2.41500926017761	0	0.328057244420052	0	0.04952424	-0.2684469	-0.4452014	-1.563843	-1.612192	-1.113846	-2.466088	-1.266852	-2.137124	-1.38363	-1.070275	-0.7947161	-0.7385284	-0.95091	-1.368994	-0.7423198	-2.155753	-1.830083	-3.606698	0.1958406	-6.397183	8.723249	2.268332	176.7747	169.0481	0	0	220.6251	168.6295	277.8519	165.9684	0	0	321.4612	163.9568	246.9466	226.6042	0	0	15541984	941664.0625	1507166555340.63	2753	4009.49743589744	18557	121.731508983785	8.2148	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	ET	20171005_012235413	20171004_182235413	4874	695361	1147	510	1126	493	3.858856	4.110382	625.2443	624.8446	0.5488828	0.4829496	0.3987481	0.4847336	0	0	1136	502		1136	502		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622759	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4235.385	4247.692	4233.846	4220	4227.179	4214.872	4231.282	4215.897	4213.333	4249.231	4218.462	4220.513	4186.667	4223.077	2052	2049	26	146	4879	1	122	99	239	239	-2.41500926017761	0	-0.577395796775818	0	-0.684283852577209	0	-0.373329639434814	0	-0.655170947313309	0	-1.4099797308445	0	0.328057244420052	0	0.126218795776367	0	-0.509408250451088	0	1.28889548778534	0	-2.41500926017761	0	0.328057244420052	0	0.04952424	-0.2684469	-0.4452014	-1.563843	-1.612192	-1.113846	-2.466088	-1.266852	-2.137124	-1.38363	-1.070275	-0.7947161	-0.7385284	-0.95091	-1.368994	-0.7423198	-2.155753	-1.830083	-3.606698	0.1958406	-6.397183	8.723249	2.268332	176.7747	169.0481	0	0	220.6251	168.6295	277.8519	165.9684	0	0	321.4612	163.9568	246.9466	226.6042	0	0	15541984	941664.0625	1507166555340.63	2753	4009.49743589744	18557	121.731508983785	8.2148	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	EmotivEEG	20171005_012235421	20171004_182235421	4881	695361	1147	510	1126	493	3.858856	4.110382	625.2443	624.8446	0.5488828	0.4829496	0.3987481	0.4847336	0	0	1136	502		1136	502		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622769	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4233.846	4246.667	4233.846	4217.949	4223.077	4217.436	4233.333	4215.385	4215.897	4251.282	4215.897	4220	4187.179	4224.103	2050	2048	27	146	4879	1	122	99	239	239	-2.41500926017761	0	-0.577395796775818	0	-0.684283852577209	0	-0.373329639434814	0	-0.655170947313309	0	-1.4099797308445	0	0.328057244420052	0	0.126218795776367	0	-0.509408250451088	0	1.28889548778534	0	-2.41500926017761	0	0.328057244420052	0	0.04952424	-0.2684469	-0.4452014	-1.563843	-1.612192	-1.113846	-2.466088	-1.266852	-2.137124	-1.38363	-1.070275	-0.7947161	-0.7385284	-0.95091	-1.368994	-0.7423198	-2.155753	-1.830083	-3.606698	0.1958406	-6.397183	8.723249	2.268332	176.7747	169.0481	0	0	220.6251	168.6295	277.8519	165.9684	0	0	321.4612	163.9568	246.9466	226.6042	0	0	15541984	941664.0625	1507166555340.63	2753	4009.49743589744	18557	121.731508983785	8.2148	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	EmotivEEG	20171005_012235421	20171004_182235421	4881	695361	1147	510	1126	493	3.858856	4.110382	625.2443	624.8446	0.5488828	0.4829496	0.3987481	0.4847336	0	0	1136	502		1136	502		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622776	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4229.231	4242.564	4224.615	4216.923	4216.923	4216.41	4232.308	4218.974	4218.974	4256.923	4215.385	4216.923	4186.667	4220.513	2048	2050	28	146	4879	1	122	99	239	239	-2.41500926017761	0	-0.577395796775818	0	-0.684283852577209	0	-0.373329639434814	0	-0.655170947313309	0	-1.4099797308445	0	0.328057244420052	0	0.126218795776367	0	-0.509408250451088	0	1.28889548778534	0	-2.41500926017761	0	0.328057244420052	0	0.04952424	-0.2684469	-0.4452014	-1.563843	-1.612192	-1.113846	-2.466088	-1.266852	-2.137124	-1.38363	-1.070275	-0.7947161	-0.7385284	-0.95091	-1.368994	-0.7423198	-2.155753	-1.830083	-3.606698	0.1958406	-6.397183	8.723249	2.268332	176.7747	169.0481	0	0	220.6251	168.6295	277.8519	165.9684	0	0	321.4612	163.9568	246.9466	226.6042	0	0	15541984	941664.0625	1507166555340.63	2753	4009.49743589744	18557	121.731508983785	8.2148	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	EmotivEEG	20171005_012235421	20171004_182235421	4881	695361	1147	510	1126	493	3.858856	4.110382	625.2443	624.8446	0.5488828	0.4829496	0.3987481	0.4847336	0	0	1136	502		1136	502		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622782	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4227.692	4243.077	4222.564	4217.436	4222.564	4216.41	4230.256	4223.077	4223.59	4263.077	4227.179	4220	4198.462	4224.615	2048	2050	29	146	4879	1	122	99	239	239	-2.41500926017761	0	-0.577395796775818	0	-0.684283852577209	0	-0.373329639434814	0	-0.655170947313309	0	-1.4099797308445	0	0.328057244420052	0	0.126218795776367	0	-0.509408250451088	0	1.28889548778534	0	-2.41500926017761	0	0.328057244420052	0	0.04952424	-0.2684469	-0.4452014	-1.563843	-1.612192	-1.113846	-2.466088	-1.266852	-2.137124	-1.38363	-1.070275	-0.7947161	-0.7385284	-0.95091	-1.368994	-0.7423198	-2.155753	-1.830083	-3.606698	0.1958406	-6.397183	8.723249	2.268332	176.7747	169.0481	0	0	220.6251	168.6295	277.8519	165.9684	0	0	321.4612	163.9568	246.9466	226.6042	0	0	15541984	941664.0625	1507166555340.63	2753	4009.49743589744	18557	121.731508983785	8.2148	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	EmotivEEG	20171005_012235421	20171004_182235421	4881	695361	1147	510	1126	493	3.858856	4.110382	625.2443	624.8446	0.5488828	0.4829496	0.3987481	0.4847336	0	0	1136	502		1136	502		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622791	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4222.564	4243.59	4222.564	4217.436	4233.333	4219.487	4230.769	4221.026	4224.615	4263.59	4230.769	4221.026	4206.154	4225.641	2048	2050	30	146	4879	1	122	99	239	239	-2.41500926017761	0	-0.577395796775818	0	-0.684283852577209	0	-0.373329639434814	0	-0.655170947313309	0	-1.4099797308445	0	0.328057244420052	0	0.126218795776367	0	-0.509408250451088	0	1.28889548778534	0	-2.41500926017761	0	0.328057244420052	0	0.04952424	-0.2684469	-0.4452014	-1.563843	-1.612192	-1.113846	-2.466088	-1.266852	-2.137124	-1.38363	-1.070275	-0.7947161	-0.7385284	-0.95091	-1.368994	-0.7423198	-2.155753	-1.830083	-3.606698	0.1958406	-6.397183	8.723249	2.268332	176.7747	169.0481	0	0	220.6251	168.6295	277.8519	165.9684	0	0	321.4612	163.9568	246.9466	226.6042	0	0	15541984	941664.0625	1507166555340.63	2753	4009.49743589744	18557	121.731508983785	8.2148	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	Shimmer Sensor Shimmer Sensor	20171005_012235423	20171004_182235423	4884	695361	1147	510	1126	493	3.858856	4.110382	625.2443	624.8446	0.5488828	0.4829496	0.3987481	0.4847336	0	0	1136	502		1136	502		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622791	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4222.564	4243.59	4222.564	4217.436	4233.333	4219.487	4230.769	4221.026	4224.615	4263.59	4230.769	4221.026	4206.154	4225.641	2048	2050	30	146	4879	1	122	99	239	239	-2.41500926017761	0	-0.577395796775818	0	-0.684283852577209	0	-0.373329639434814	0	-0.655170947313309	0	-1.4099797308445	0	0.328057244420052	0	0.126218795776367	0	-0.509408250451088	0	1.28889548778534	0	-2.41500926017761	0	0.328057244420052	0	0.04952424	-0.2684469	-0.4452014	-1.563843	-1.612192	-1.113846	-2.466088	-1.266852	-2.137124	-1.38363	-1.070275	-0.7947161	-0.7385284	-0.95091	-1.368994	-0.7423198	-2.155753	-1.830083	-3.606698	0.1958406	-6.397183	8.723249	2.268332	176.7747	169.0481	0	0	220.6251	168.6295	277.8519	165.9684	0	0	321.4612	163.9568	246.9466	226.6042	0	0	15542240	941671.875	1507166555348.44	2758	4016.77948717949	18557	121.731508983785	8.2148	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	Shimmer Sensor Shimmer Sensor	20171005_012235423	20171004_182235423	4884	695361	1147	510	1126	493	3.858856	4.110382	625.2443	624.8446	0.5488828	0.4829496	0.3987481	0.4847336	0	0	1136	502		1136	502		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622791	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4222.564	4243.59	4222.564	4217.436	4233.333	4219.487	4230.769	4221.026	4224.615	4263.59	4230.769	4221.026	4206.154	4225.641	2048	2050	30	146	4879	1	122	99	239	239	-2.41500926017761	0	-0.577395796775818	0	-0.684283852577209	0	-0.373329639434814	0	-0.655170947313309	0	-1.4099797308445	0	0.328057244420052	0	0.126218795776367	0	-0.509408250451088	0	1.28889548778534	0	-2.41500926017761	0	0.328057244420052	0	0.04952424	-0.2684469	-0.4452014	-1.563843	-1.612192	-1.113846	-2.466088	-1.266852	-2.137124	-1.38363	-1.070275	-0.7947161	-0.7385284	-0.95091	-1.368994	-0.7423198	-2.155753	-1.830083	-3.606698	0.1958406	-6.397183	8.723249	2.268332	176.7747	169.0481	0	0	220.6251	168.6295	277.8519	165.9684	0	0	321.4612	163.9568	246.9466	226.6042	0	0	15542496	941679.6875	1507166555356.25	2753	4009.49743589744	18557	121.731508983785	8.2148	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	ET	20171005_012235429	20171004_182235429	4890	695378	1162	514	1117	499	3.854263	4.028748	625.1821	624.8401	0.5487257	0.4819201	0.39858	0.4837421	0	0	1140	506		1140	506		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622791	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4222.564	4243.59	4222.564	4217.436	4233.333	4219.487	4230.769	4221.026	4224.615	4263.59	4230.769	4221.026	4206.154	4225.641	2048	2050	30	146	4879	1	122	99	239	239	-2.41500926017761	0	-0.577395796775818	0	-0.684283852577209	0	-0.373329639434814	0	-0.655170947313309	0	-1.4099797308445	0	0.328057244420052	0	0.126218795776367	0	-0.509408250451088	0	1.28889548778534	0	-2.41500926017761	0	0.328057244420052	0	0.04952424	-0.2684469	-0.4452014	-1.563843	-1.612192	-1.113846	-2.466088	-1.266852	-2.137124	-1.38363	-1.070275	-0.7947161	-0.7385284	-0.95091	-1.368994	-0.7423198	-2.155753	-1.830083	-3.606698	0.1958406	-6.397183	8.723249	2.268332	176.7747	169.0481	0	0	220.6251	168.6295	277.8519	165.9684	0	0	321.4612	163.9568	246.9466	226.6042	0	0	15542496	941679.6875	1507166555356.25	2753	4009.49743589744	18557	121.731508983785	8.2148	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	Shimmer Sensor Shimmer Sensor	20171005_012235432	20171004_182235432	4893	695378	1162	514	1117	499	3.854263	4.028748	625.1821	624.8401	0.5487257	0.4819201	0.39858	0.4837421	0	0	1140	506		1140	506		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622791	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4222.564	4243.59	4222.564	4217.436	4233.333	4219.487	4230.769	4221.026	4224.615	4263.59	4230.769	4221.026	4206.154	4225.641	2048	2050	30	146	4879	1	122	99	239	239	-2.41500926017761	0	-0.577395796775818	0	-0.684283852577209	0	-0.373329639434814	0	-0.655170947313309	0	-1.4099797308445	0	0.328057244420052	0	0.126218795776367	0	-0.509408250451088	0	1.28889548778534	0	-2.41500926017761	0	0.328057244420052	0	0.04952424	-0.2684469	-0.4452014	-1.563843	-1.612192	-1.113846	-2.466088	-1.266852	-2.137124	-1.38363	-1.070275	-0.7947161	-0.7385284	-0.95091	-1.368994	-0.7423198	-2.155753	-1.830083	-3.606698	0.1958406	-6.397183	8.723249	2.268332	176.7747	169.0481	0	0	220.6251	168.6295	277.8519	165.9684	0	0	321.4612	163.9568	246.9466	226.6042	0	0	15542752	941687.5	1507166555364.06	2760	4019.69230769231	18557	121.731508983785	8.2148	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	Emotient FACET	20171005_012235433	20171004_182235433	4894	695378	1162	514	1117	499	3.854263	4.028748	625.1821	624.8401	0.5487257	0.4819201	0.39858	0.4837421	0	0	1140	506		1140	506		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622791	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4222.564	4243.59	4222.564	4217.436	4233.333	4219.487	4230.769	4221.026	4224.615	4263.59	4230.769	4221.026	4206.154	4225.641	2048	2050	30	147	4911	1	125	100	235	235	-2.26881814002991	0	-0.559100747108459	0	-0.954862713813782	0	-0.308985352516174	0	-0.7246153652668	0	-1.21996811032295	0	0.0976250618696213	0	0.174709737300873	0	-0.477515533566475	0	1.33503985404968	0	-2.26881814002991	0	0.0976250618696213	0	0.1100537	-0.1688362	-0.3121308	-1.51888	-1.491044	-1.005321	-2.433795	-1.191584	-2.208146	-1.566155	-1.544153	-1.181476	-0.5886118	-0.974202	-1.43339	-0.8625075	-2.00569	-1.885397	-3.744548	0.255477	-6.430292	8.637002	2.293742	176.6461	169.1414	0	0	223.1611	169.2729	277.2659	166.0102	0	0	319.6793	162.6967	247.2316	224.7036	0	0	15542752	941687.5	1507166555364.06	2760	4019.69230769231	18557	121.731508983785	8.2148	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	ET|Shimmer Sensor Shimmer Sensor	20171005_012235446	20171004_182235446	4907	695394	1151	503	1128	474	3.889099	4.089294	625.174	624.7311	0.548555	0.4831703	0.3984019	0.4850402	0	0	1140	488		1140	488		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622791	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4222.564	4243.59	4222.564	4217.436	4233.333	4219.487	4230.769	4221.026	4224.615	4263.59	4230.769	4221.026	4206.154	4225.641	2048	2050	30	147	4911	1	125	100	235	235	-2.26881814002991	0	-0.559100747108459	0	-0.954862713813782	0	-0.308985352516174	0	-0.7246153652668	0	-1.21996811032295	0	0.0976250618696213	0	0.174709737300873	0	-0.477515533566475	0	1.33503985404968	0	-2.26881814002991	0	0.0976250618696213	0	0.1100537	-0.1688362	-0.3121308	-1.51888	-1.491044	-1.005321	-2.433795	-1.191584	-2.208146	-1.566155	-1.544153	-1.181476	-0.5886118	-0.974202	-1.43339	-0.8625075	-2.00569	-1.885397	-3.744548	0.255477	-6.430292	8.637002	2.293742	176.6461	169.1414	0	0	223.1611	169.2729	277.2659	166.0102	0	0	319.6793	162.6967	247.2316	224.7036	0	0	15543008	941695.3125	1507166555371.88	2758	4016.77948717949	18556	121.811581845202	8.2094	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	Shimmer Sensor Shimmer Sensor	20171005_012235452	20171004_182235452	4913	695394	1151	503	1128	474	3.889099	4.089294	625.174	624.7311	0.548555	0.4831703	0.3984019	0.4850402	0	0	1140	488		1140	488		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622791	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4222.564	4243.59	4222.564	4217.436	4233.333	4219.487	4230.769	4221.026	4224.615	4263.59	4230.769	4221.026	4206.154	4225.641	2048	2050	30	147	4911	1	125	100	235	235	-2.26881814002991	0	-0.559100747108459	0	-0.954862713813782	0	-0.308985352516174	0	-0.7246153652668	0	-1.21996811032295	0	0.0976250618696213	0	0.174709737300873	0	-0.477515533566475	0	1.33503985404968	0	-2.26881814002991	0	0.0976250618696213	0	0.1100537	-0.1688362	-0.3121308	-1.51888	-1.491044	-1.005321	-2.433795	-1.191584	-2.208146	-1.566155	-1.544153	-1.181476	-0.5886118	-0.974202	-1.43339	-0.8625075	-2.00569	-1.885397	-3.744548	0.255477	-6.430292	8.637002	2.293742	176.6461	169.1414	0	0	223.1611	169.2729	277.2659	166.0102	0	0	319.6793	162.6967	247.2316	224.7036	0	0	15543264	941703.125	1507166555379.69	2760	4019.69230769231	18556	121.811581845202	8.2094	100	VALID						
Basketball Shoe  _V2	20171120	t111	15	MALE	Study w Survey	3 Calling all Creators	TestImage	Shimmer Sensor Shimmer Sensor	20171005_012235452	20171004_182235452	4913	695394	1151	503	1128	474	3.889099	4.089294	625.174	624.7311	0.548555	0.4831703	0.3984019	0.4850402	0	0	1140	488		1140	488		0				13	1143	505	4605	555				0.5117223	0.2646965	0.7579615	0.8629399	0.3693588	98622791	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4222.564	4243.59	4222.564	4217.436	4233.333	4219.487	4230.769	4221.026	4224.615	4263.59	4230.769	4221.026	4206.154	4225.641	2048	2050	30	147	4911	1	125	100	235	235	-2.26881814002991	0	-0.559100747108459	0	-0.954862713813782	0	-0.308985352516174	0	-0.7246153652668	0	-1.21996811032295	0	0.0976250618696213	0	0.174709737300873	0	-0.477515533566475	0	1.33503985404968	0	-2.26881814002991	0	0.0976250618696213	0	0.1100537	-0.1688362	-0.3121308	-1.51888	-1.491044	-1.005321	-2.433795	-1.191584	-2.208146	-1.566155	-1.544153	-1.181476	-0.5886118	-0.974202	-1.43339	-0.8625075	-2.00569	-1.885397	-3.744548	0.255477	-6.430292	8.637002	2.293742	176.6461	169.1414	0	0	223.1611	169.2729	277.2659	166.0102	0	0	319.6793	162.6967	247.2316	224.7036	0	0	15543520	941710.9375	1507166555387.5	2749	4003.67179487179	18557	121.731508983785	8.2148	100	VALID						
