#Study : ASU&adidas Session 1 - High
#Date : 20170917 21:33:01
#Version : 6.4.8223.4
#TestRunDate : 20170826 14:04:47.708 (-07:00)
#Tracker : Model-Tobii X2 @60Hz, Freq-60Hz, Screen Size(cms)-{Width=33.7, Height=27}, Screen Res-{Width=1920, Height=1200}, Distance(Resp)-70cm 

StudyName	ExportDate	Name	Age	Gender	StimuliBlock	StimulusName	SlideType	EventSource	Timestamp	MediaTime	PostMarker	Annotation	Timestamp RAW (no units) (Shimmer Sensor)	Timestamp CAL (mSecs) (Shimmer Sensor)	VSenseBatt RAW (no units) (Shimmer Sensor)	VSenseBatt CAL (mVolts) (Shimmer Sensor)	GSR RAW (no units) (Shimmer Sensor)	GSR CAL (kOhms) (Shimmer Sensor)	GSR CAL (µSiemens) (Shimmer Sensor)	Packet reception rate RAW (no units) (Shimmer Sensor)	GSR Quality (Shimmer Sensor)	LiveMarker	KeyStroke	MarkerText	SceneType	SceneOutput	SceneParent
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704335				13628195	1412820.3125	2748	4002.21538461538	1136	57.5330959134242	17.3813	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704349				13628451	1412828.125	2747	4000.75897435897	1135	57.6568265682657	17.344	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704355				13628707	1412835.9375	2737	3986.19487179487	1135	57.6568265682657	17.344	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704355				13628963	1412843.75	2735	3983.28205128205	1135	57.6568265682657	17.344	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704369				13629219	1412851.5625	2747	4000.75897435897	1135	57.6568265682657	17.344	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704371				13629475	1412859.375	2747	4000.75897435897	1135	57.6568265682657	17.344	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704371				13629731	1412867.1875	2738	3987.65128205128	1135	57.6568265682657	17.344	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704384				13629987	1412875	2748	4002.21538461538	1135	57.6568265682657	17.344	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704385				13630243	1412882.8125	2747	4000.75897435897	1134	57.7810905603032	17.3067	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704398				13630499	1412890.625	2748	4002.21538461538	1134	57.7810905603032	17.3067	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704414				13630755	1412898.4375	2736	3984.73846153846	1134	57.7810905603032	17.3067	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704414				13631011	1412906.25	2748	4002.21538461538	1134	57.7810905603032	17.3067	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704420				13631267	1412914.0625	2740	3990.5641025641	1134	57.7810905603032	17.3067	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704434				13631523	1412921.875	2750	4005.1282051282	1133	57.9058913453855	17.2694	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704434				13631779	1412929.6875	2738	3987.65128205128	1133	57.9058913453855	17.2694	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704440				13632035	1412937.5	2741	3992.02051282051	1133	57.9058913453855	17.2694	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704456				13632291	1412945.3125	2750	4005.1282051282	1133	57.9058913453855	17.2694	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704459				13632547	1412953.125	2748	4002.21538461538	1132	58.0312324092827	17.2321	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704476				13632803	1412960.9375	2737	3986.19487179487	1133	57.9058913453855	17.2694	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704476				13633059	1412968.75	2750	4005.1282051282	1132	58.0312324092827	17.2321	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704480				13633315	1412976.5625	2740	3990.5641025641	1132	58.0312324092827	17.2321	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704496				13633571	1412984.375	2750	4005.1282051282	1132	58.0312324092827	17.2321	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704496				13633827	1412992.1875	2738	3987.65128205128	1132	58.0312324092827	17.2321	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704502				13634083	1413000	2734	3981.82564102564	1132	58.0312324092827	17.2321	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704516				13634339	1413007.8125	2746	3999.30256410256	1131	58.1571172680112	17.1948	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704530				13634595	1413015.625	2734	3981.82564102564	1132	58.0312324092827	17.2321	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704532				13634851	1413023.4375	2740	3990.5641025641	1131	58.1571172680112	17.1948	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704532				13635107	1413031.25	2743	3994.93333333333	1131	58.1571172680112	17.1948	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704549				13635363	1413039.0625	2748	4002.21538461538	1131	58.1571172680112	17.1948	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704552				13635619	1413046.875	2747	4000.75897435897	1130	58.2835494681626	17.1575	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704552				13635875	1413054.6875	2738	3987.65128205128	1130	58.2835494681626	17.1575	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704566				13636131	1413062.5	2749	4003.67179487179	1130	58.2835494681626	17.1575	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704582				13636387	1413070.3125	2746	3999.30256410256	1130	58.2835494681626	17.1575	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704585				13636643	1413078.125	2748	4002.21538461538	1130	58.2835494681626	17.1575	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704597				13636899	1413085.9375	2737	3986.19487179487	1130	58.2835494681626	17.1575	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704597				13637155	1413093.75	2751	4006.58461538462	1129	58.4105325872361	17.1202	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704611				13637411	1413101.5625	2752	4008.04102564103	1129	58.4105325872361	17.1202	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704622				13637667	1413109.375	2749	4003.67179487179	1129	58.4105325872361	17.1202	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704622				13637923	1413117.1875	2742	3993.47692307692	1129	58.4105325872361	17.1202	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704640				13638179	1413125	2736	3984.73846153846	1129	58.4105325872361	17.1202	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704649				13638435	1413132.8125	2743	3994.93333333333	1128	58.5380702339767	17.0829	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704657				13638691	1413140.625	2748	4002.21538461538	1128	58.5380702339767	17.0829	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704657				13638947	1413148.4375	2738	3987.65128205128	1128	58.5380702339767	17.0829	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704660				13639203	1413156.25	2735	3983.28205128205	1128	58.5380702339767	17.0829	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704676				13639459	1413164.0625	2736	3984.73846153846	1129	58.4105325872361	17.1202	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704679				13639715	1413171.875	2750	4005.1282051282	1128	58.5380702339767	17.0829	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704679				13639971	1413179.6875	2738	3987.65128205128	1128	58.5380702339767	17.0829	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704691				13640227	1413187.5	2750	4005.1282051282	1128	58.5380702339767	17.0829	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704703				13640483	1413195.3125	2750	4005.1282051282	1127	58.6661660487164	17.0456	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704711				13640739	1413203.125	2748	4002.21538461538	1127	58.6661660487164	17.0456	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704711				13640995	1413210.9375	2742	3993.47692307692	1127	58.6661660487164	17.0456	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704721				13641251	1413218.75	2750	4005.1282051282	1127	58.6661660487164	17.0456	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704735				13641507	1413226.5625	2739	3989.10769230769	1127	58.6661660487164	17.0456	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704746				13641763	1413234.375	2748	4002.21538461538	1126	58.7948237037211	17.0083	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704746				13642019	1413242.1875	2740	3990.5641025641	1127	58.6661660487164	17.0456	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704752				13642275	1413250	2746	3999.30256410256	1127	58.6661660487164	17.0456	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704766				13642531	1413257.8125	2747	4000.75897435897	1126	58.7948237037211	17.0083	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704775				13642787	1413265.625	2750	4005.1282051282	1126	58.7948237037211	17.0083	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704786				13643043	1413273.4375	2741	3992.02051282051	1126	58.7948237037211	17.0083	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704786				13643299	1413281.25	2744	3996.38974358974	1126	58.7948237037211	17.0083	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704800				13643555	1413289.0625	2748	4002.21538461538	1126	58.7948237037211	17.0083	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704802				13643811	1413296.875	2747	4000.75897435897	1125	58.9240469035413	16.971	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704802				13644067	1413304.6875	2740	3990.5641025641	1126	58.7948237037211	17.0083	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704816				13644323	1413312.5	2748	4002.21538461538	1125	58.9240469035413	16.971	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704828				13644579	1413320.3125	2742	3993.47692307692	1125	58.9240469035413	16.971	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704836				13644835	1413328.125	2750	4005.1282051282	1125	58.9240469035413	16.971	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704836				13645091	1413335.9375	2739	3989.10769230769	1125	58.9240469035413	16.971	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704855				13645347	1413343.75	2748	4002.21538461538	1125	58.9240469035413	16.971	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704859				13645603	1413351.5625	2734	3981.82564102564	1125	58.9240469035413	16.971	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704872				13645859	1413359.375	2750	4005.1282051282	1124	59.0538393853676	16.9337	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704872				13646115	1413367.1875	2740	3990.5641025641	1124	59.0538393853676	16.9337	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704876				13646371	1413375	2747	4000.75897435897	1124	59.0538393853676	16.9337	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704890				13646627	1413382.8125	2742	3993.47692307692	1124	59.0538393853676	16.9337	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704899				13646883	1413390.625	2749	4003.67179487179	1124	59.0538393853676	16.9337	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704899				13647139	1413398.4375	2742	3993.47692307692	1124	59.0538393853676	16.9337	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704915				13647395	1413406.25	2748	4002.21538461538	1124	59.0538393853676	16.9337	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704918				13647651	1413414.0625	2737	3986.19487179487	1124	59.0538393853676	16.9337	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704937				13647907	1413421.875	2749	4003.67179487179	1124	59.0538393853676	16.9337	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704937				13648163	1413429.6875	2741	3992.02051282051	1124	59.0538393853676	16.9337	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704942				13648419	1413437.5	2744	3996.38974358974	1123	59.1842049193911	16.8964	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704965				13648675	1413445.3125	2740	3990.5641025641	1123	59.1842049193911	16.8964	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704971				13648931	1413453.125	2726	3970.17435897436	1123	59.1842049193911	16.8964	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704971				13649187	1413460.9375	2739	3989.10769230769	1123	59.1842049193911	16.8964	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704980				13649443	1413468.75	2739	3989.10769230769	1123	59.1842049193911	16.8964	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704989				13649699	1413476.5625	2744	3996.38974358974	1123	59.1842049193911	16.8964	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704989				13649955	1413484.375	2747	4000.75897435897	1123	59.1842049193911	16.8964	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140704993				13650211	1413492.1875	2741	3992.02051282051	1123	59.1842049193911	16.8964	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140705010				13650467	1413500	2749	4003.67179487179	1122	59.3151473091683	16.8591	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140705014				13650723	1413507.8125	2738	3987.65128205128	1122	59.3151473091683	16.8591	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140705026				13650979	1413515.625	2749	4003.67179487179	1122	59.3151473091683	16.8591	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140705037				13651235	1413523.4375	2739	3989.10769230769	1122	59.3151473091683	16.8591	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140705037				13651491	1413531.25	2747	4000.75897435897	1122	59.3151473091683	16.8591	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140705041				13651747	1413539.0625	2747	4000.75897435897	1122	59.3151473091683	16.8591	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140705065				13652003	1413546.875	2744	3996.38974358974	1122	59.3151473091683	16.8591	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140705065				13652259	1413554.6875	2742	3993.47692307692	1122	59.3151473091683	16.8591	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140705068				13652515	1413562.5	2746	3999.30256410256	1121	59.4466703919913	16.8218	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140705082				13652771	1413570.3125	2742	3993.47692307692	1121	59.4466703919913	16.8218	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140705085				13653027	1413578.125	2750	4005.1282051282	1121	59.4466703919913	16.8218	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140705085				13653283	1413585.9375	2741	3992.02051282051	1121	59.4466703919913	16.8218	100	VALID						
ASU&adidas Session 1 - High	20170917	H521	18	MALE	study	Product Centered all	BlackInterslide	Shimmer Sensor Shimmer Sensor	20170826_140705098				13653539	1413593.75	2749	4003.67179487179	1121	59.4466703919913	16.8218	100	VALID						
